<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.22	03:00:00	2026.43	2028.49	2026.17	2027.01	3312	0	19
2024.02.22	04:00:00	2026.97	2028.34	2026.45	2027.74	2641	0	19
2024.02.22	05:00:00	2027.69	2028.24	2026.08	2026.28	1348	0	19
2024.02.22	06:00:00	2026.27	2028.88	2025.49	2028.80	1398	0	19
2024.02.22	07:00:00	2028.86	2029.96	2028.19	2028.39	1632	0	19
2024.02.22	08:00:00	2028.41	2030.57	2028.32	2029.23	1666	0	19
2024.02.22	09:00:00	2029.23	2031.93	2028.83	2031.43	3934	0	19
2024.02.22	10:00:00	2031.42	2034.74	2031.29	2033.21	6878	0	19
2024.02.22	11:00:00	2033.02	2033.13	2028.48	2030.27	5221	0	19
2024.02.22	12:00:00	2030.23	2031.17	2029.15	2029.40	3703	0	19
2024.02.22	13:00:00	2029.44	2029.75	2027.23	2028.96	4050	0	19
2024.02.22	14:00:00	2028.96	2029.84	2027.66	2028.24	4586	0	19
2024.02.22	15:00:00	2028.23	2028.60	2023.02	2025.67	7553	0	19
2024.02.22	16:00:00	2025.63	2026.72	2021.89	2024.94	9447	0	19
2024.02.22	17:00:00	2024.96	2025.31	2020.09	2023.32	10036	0	19
2024.02.22	18:00:00	2023.33	2024.23	2019.65	2020.93	6773	0	19
2024.02.22	19:00:00	2020.95	2024.66	2020.25	2022.94	5033	0	19
2024.02.22	20:00:00	2022.96	2023.22	2019.58	2022.64	5495	0	19
2024.02.22	21:00:00	2022.65	2023.60	2022.14	2023.01	3778	0	19
2024.02.22	22:00:00	2023.01	2024.60	2022.51	2024.57	3788	0	19
2024.02.22	23:00:00	2024.57	2025.01	2023.92	2024.68	777	0	19
2024.02.23	01:00:00	2024.43	2026.01	2024.14	2024.72	1476	0	19
2024.02.23	02:00:00	2024.73	2026.08	2022.77	2024.52	1812	0	19
2024.02.23	03:00:00	2024.52	2027.18	2024.33	2026.84	2750	0	19
2024.02.23	04:00:00	2026.85	2027.38	2024.20	2024.33	1851	0	19
2024.02.23	05:00:00	2024.34	2026.28	2024.04	2025.71	1545	0	19
2024.02.23	06:00:00	2025.73	2026.47	2025.72	2026.05	687	0	19
2024.02.23	07:00:00	2026.09	2026.15	2022.17	2022.40	1708	0	19
2024.02.23	08:00:00	2022.39	2022.61	2018.10	2020.90	2667	0	19
2024.02.23	09:00:00	2020.94	2022.44	2019.54	2021.83	3315	0	19
2024.02.23	10:00:00	2021.93	2022.61	2018.32	2019.45	5103	0	19
2024.02.23	11:00:00	2019.40	2019.82	2016.00	2016.75	4202	0	19
2024.02.23	12:00:00	2016.77	2023.27	2016.55	2022.88	4228	0	19
2024.02.23	13:00:00	2022.88	2023.92	2022.04	2023.85	4403	0	19
2024.02.23	14:00:00	2023.86	2028.63	2023.07	2027.99	5963	0	19
2024.02.23	15:00:00	2028.03	2029.16	2024.48	2025.32	7659	0	19
2024.02.23	16:00:00	2025.27	2028.53	2024.05	2027.56	8780	0	19
2024.02.23	17:00:00	2027.56	2031.07	2025.72	2030.15	8231	0	19
2024.02.23	18:00:00	2030.15	2038.51	2030.15	2038.33	8674	0	19
2024.02.23	19:00:00	2038.35	2039.77	2036.38	2037.87	5983	0	19
2024.02.23	20:00:00	2037.88	2041.30	2037.43	2040.44	4780	0	19
2024.02.23	21:00:00	2040.38	2040.43	2036.85	2037.27	3249	0	19
2024.02.23	22:00:00	2037.27	2037.48	2035.70	2036.56	3164	0	19
2024.02.23	23:00:00	2036.55	2036.57	2035.07	2035.57	894	0	19
2024.02.26	01:00:00	2034.99	2034.99	2032.88	2033.96	1240	0	19
2024.02.26	02:00:00	2033.81	2033.99	2029.94	2030.29	2466	0	19
2024.02.26	03:00:00	2030.30	2034.00	2029.89	2031.25	3383	0	19
2024.02.26	04:00:00	2031.21	2031.85	2030.62	2030.86	2363	0	19
2024.02.26	05:00:00	2030.91	2032.52	2030.64	2032.51	1234	0	19
2024.02.26	06:00:00	2032.50	2032.89	2032.06	2032.21	1076	0	19
2024.02.26	07:00:00	2032.31	2034.22	2032.13	2032.99	1939	0	19
2024.02.26	08:00:00	2032.98	2033.85	2031.83	2032.63	1872	0	19
2024.02.26	09:00:00	2032.64	2035.24	2032.32	2035.03	3494	0	19
2024.02.26	10:00:00	2034.95	2036.96	2033.56	2033.98	5402	0	19
2024.02.26	11:00:00	2034.01	2034.37	2032.17	2033.01	4096	0	19
2024.02.26	12:00:00	2033.04	2035.42	2031.65	2032.09	4338	0	19
2024.02.26	13:00:00	2032.08	2032.98	2030.82	2030.87	4446	0	19
2024.02.26	14:00:00	2030.88	2034.03	2030.69	2032.85	4058	0	19
2024.02.26	15:00:00	2032.84	2034.38	2031.62	2032.59	6618	0	19
2024.02.26	16:00:00	2032.58	2032.87	2025.63	2027.55	7393	0	19
2024.02.26	17:00:00	2027.57	2030.06	2025.02	2029.12	7266	0	19
2024.02.26	18:00:00	2029.13	2029.38	2026.53	2027.74	5509	0	19
2024.02.26	19:00:00	2027.74	2028.81	2026.50	2028.67	4067	0	19
2024.02.26	20:00:00	2028.58	2030.07	2028.13	2029.27	4696	0	19
2024.02.26	21:00:00	2029.29	2030.26	2028.52	2029.71	3067	0	19
2024.02.26	22:00:00	2029.71	2033.60	2029.66	2032.29	3506	0	19
2024.02.26	23:00:00	2032.30	2032.30	2030.83	2031.21	719	0	19
2024.02.27	01:00:00	2031.28	2031.60	2030.63	2031.25	884	0	19
2024.02.27	02:00:00	2031.30	2032.51	2031.01	2031.47	1701	0	19
2024.02.27	03:00:00	2031.53	2033.74	2031.25	2033.55	2039	0	19
2024.02.27	04:00:00	2033.60	2034.51	2032.53	2032.63	1490	0	19
2024.02.27	05:00:00	2032.73	2033.42	2032.27	2033.39	908	0	19
2024.02.27	06:00:00	2033.39	2034.51	2033.38	2033.70	1142	0	19
2024.02.27	07:00:00	2033.71	2033.96	2032.78	2033.59	1887	0	19
2024.02.27	08:00:00	2033.60	2034.90	2033.23	2033.43	1617	0	19
2024.02.27	09:00:00	2033.44	2036.21	2033.25	2035.40	2710	0	19
2024.02.27	10:00:00	2035.39	2039.44	2034.64	2038.06	4539	0	19
2024.02.27	11:00:00	2038.07	2038.11	2035.36	2036.57	3413	0	19
2024.02.27	12:00:00	2036.62	2036.66	2034.60	2036.40	3175	0	19
2024.02.27	13:00:00	2036.47	2038.66	2035.50	2038.19	3797	0	19
2024.02.27	14:00:00	2038.20	2039.06	2037.12	2038.25	3972	0	19
2024.02.27	15:00:00	2038.26	2038.60	2035.20	2035.40	6267	0	19
2024.02.27	16:00:00	2035.39	2036.52	2033.52	2034.91	6753	0	19
2024.02.27	17:00:00	2034.94	2037.00	2033.02	2033.71	7433	0	19
2024.02.27	18:00:00	2033.73	2034.28	2031.69	2033.09	6010	0	19
2024.02.27	19:00:00	2033.09	2033.09	2029.73	2032.24	4428	0	19
2024.02.27	20:00:00	2032.25	2036.07	2031.93	2032.36	5258	0	19
2024.02.27	21:00:00	2032.40	2032.40	2029.39	2030.19	2992	0	19
2024.02.27	22:00:00	2030.19	2030.35	2028.71	2030.11	1846	0	19
2024.02.27	23:00:00	2030.15	2030.58	2029.84	2030.37	572	0	19
2024.02.28	01:00:00	2030.60	2030.85	2029.75	2030.02	794	0	19
2024.02.28	02:00:00	2030.10	2031.22	2029.13	2030.80	1353	0	19
2024.02.28	03:00:00	2030.78	2033.67	2029.72	2033.37	2616	0	19
2024.02.28	04:00:00	2033.36	2033.57	2030.47	2030.96	1884	0	19
2024.02.28	05:00:00	2030.95	2031.76	2029.78	2030.86	1583	0	19
2024.02.28	06:00:00	2030.86	2031.07	2029.77	2030.19	1298	0	19
2024.02.28	07:00:00	2030.18	2031.03	2029.94	2030.92	1265	0	19
2024.02.28	08:00:00	2030.89	2032.02	2028.53	2029.31	1786	0	19
2024.02.28	09:00:00	2029.32	2029.32	2027.75	2028.06	3037	0	19
2024.02.28	10:00:00	2028.05	2029.23	2026.59	2026.78	3946	0	19
2024.02.28	11:00:00	2026.77	2027.33	2024.86	2024.88	4898	0	19
2024.02.28	12:00:00	2024.88	2027.57	2024.40	2027.33	4692	0	19
2024.02.28	13:00:00	2027.24	2027.88	2026.77	2027.26	3265	0	19
2024.02.28	14:00:00	2027.26	2030.38	2026.89	2029.56	3686	0	19
2024.02.28	15:00:00	2029.55	2036.07	2029.06	2035.74	8691	0	19
2024.02.28	16:00:00	2035.75	2037.73	2030.99	2031.83	8684	0	19
2024.02.28	17:00:00	2031.82	2034.03	2030.38	2031.78	6671	0	19
2024.02.28	18:00:00	2031.79	2034.06	2031.73	2033.53	5365	0	19
2024.02.28	19:00:00	2033.54	2035.59	2032.27	2033.77	4461	0	19
2024.02.28	20:00:00	2033.78	2034.82	2031.42	2031.52	3584	0	19
2024.02.28	21:00:00	2031.51	2032.34	2030.82	2032.10	2340	0	19
2024.02.28	22:00:00	2032.13	2034.17	2032.07	2033.74	2586	0	19
2024.02.28	23:00:00	2033.73	2035.28	2033.04	2033.74	873	0	19
2024.02.29	01:00:00	2035.02	2035.57	2034.58	2034.62	820	0	19
2024.02.29	02:00:00	2034.67	2035.51	2033.90	2034.11	1153	0	19
2024.02.29	03:00:00	2034.12	2036.48	2034.12	2036.42	2305	0	19
2024.02.29	04:00:00	2036.42	2037.03	2035.43	2036.50	2331	0	19
2024.02.29	05:00:00	2036.52	2036.71	2035.18	2036.54	1330	0	19
2024.02.29	06:00:00	2036.39	2036.39	2035.05	2035.16	1070	0	19
2024.02.29	07:00:00	2035.15	2035.90	2034.39	2035.58	1422	0	19
2024.02.29	08:00:00	2035.58	2037.00	2035.47	2036.83	1640	0	19
2024.02.29	09:00:00	2036.76	2037.78	2035.92	2037.27	3241	0	19
2024.02.29	10:00:00	2037.29	2037.40	2035.47	2037.18	3233	0	19
2024.02.29	11:00:00	2037.30	2037.39	2033.97	2034.53	4330	0	19
2024.02.29	12:00:00	2034.54	2034.79	2030.45	2030.76	4401	0	19
2024.02.29	13:00:00	2030.75	2031.84	2028.77	2030.26	4153	0	19
2024.02.29	14:00:00	2030.25	2030.58	2027.99	2030.21	3836	0	19
2024.02.29	15:00:00	2030.23	2048.65	2030.20	2047.62	10284	0	19
2024.02.29	16:00:00	2047.63	2050.20	2045.91	2047.75	9205	0	19
2024.02.29	17:00:00	2048.09	2050.66	2046.45	2048.11	8793	0	19
2024.02.29	18:00:00	2048.11	2048.35	2043.64	2044.95	6865	0	19
2024.02.29	19:00:00	2044.90	2045.95	2043.27	2045.64	4992	0	19
2024.02.29	20:00:00	2045.64	2046.75	2044.98	2046.27	5254	0	19
2024.02.29	21:00:00	2046.28	2046.84	2043.99	2044.47	4048	0	19
2024.02.29	22:00:00	2044.41	2045.45	2043.72	2044.01	2934	0	19
2024.02.29	23:00:00	2043.97	2044.16	2042.85	2043.73	894	0	19
2024.03.01	01:00:00	2043.82	2044.29	2043.05	2044.27	1103	0	19
2024.03.01	02:00:00	2044.25	2044.25	2042.83	2043.68	1662	0	19
2024.03.01	03:00:00	2043.72	2044.67	2042.99	2044.31	2431	0	19
2024.03.01	04:00:00	2044.30	2045.83	2044.05	2045.39	1531	0	19
2024.03.01	05:00:00	2045.39	2046.80	2045.28	2046.52	1537	0	19
2024.03.01	06:00:00	2046.48	2046.53	2045.20	2045.47	735	0	19
2024.03.01	07:00:00	2045.47	2045.72	2043.38	2045.02	1506	0	19
2024.03.01	08:00:00	2045.03	2048.08	2044.83	2046.73	1694	0	19
2024.03.01	09:00:00	2046.72	2048.78	2045.20	2045.35	3495	0	19
2024.03.01	10:00:00	2045.41	2045.60	2039.00	2039.77	5353	0	19
2024.03.01	11:00:00	2039.77	2047.43	2039.38	2046.37	5795	0	19
2024.03.01	12:00:00	2046.37	2055.03	2045.89	2054.83	6397	0	19
2024.03.01	13:00:00	2054.83	2057.34	2053.86	2055.37	5176	0	19
2024.03.01	14:00:00	2055.37	2057.02	2052.19	2052.35	4970	0	19
2024.03.01	15:00:00	2052.38	2054.42	2050.06	2051.61	8202	0	19
2024.03.01	16:00:00	2051.57	2056.55	2045.53	2046.39	9073	0	19
2024.03.01	17:00:00	2052.25	2070.92	2049.69	2069.23	11924	0	19
2024.03.01	18:00:00	2069.24	2081.91	2069.23	2081.05	9464	0	19
2024.03.01	19:00:00	2081.10	2085.64	2079.93	2084.78	8465	0	19
2024.03.01	20:00:00	2084.79	2088.23	2082.21	2085.64	7335	0	19
2024.03.01	21:00:00	2085.64	2086.66	2084.73	2085.20	4937	0	19
2024.03.01	22:00:00	2085.21	2085.31	2083.05	2083.41	4049	0	19
2024.03.01	23:00:00	2083.49	2083.98	2082.86	2083.32	1160	0	19
2024.03.04	01:00:00	2082.64	2086.20	2082.06	2083.55	2545	0	19
2024.03.04	02:00:00	2083.64	2084.35	2082.23	2082.55	2444	0	19
2024.03.04	03:00:00	2082.57	2082.89	2079.40	2080.17	3878	0	19
2024.03.04	04:00:00	2080.16	2083.42	2079.81	2081.50	2845	0	19
2024.03.04	05:00:00	2081.41	2081.90	2080.32	2081.40	1446	0	19
2024.03.04	06:00:00	2081.40	2081.51	2080.23	2080.75	1040	0	19
2024.03.04	07:00:00	2080.66	2082.25	2080.46	2081.49	1380	0	19
2024.03.04	08:00:00	2081.50	2083.81	2081.04	2083.48	2209	0	19
2024.03.04	09:00:00	2083.49	2088.17	2083.49	2087.39	3574	0	19
2024.03.04	10:00:00	2087.36	2087.49	2083.43	2083.84	5074	0	19
2024.03.04	11:00:00	2083.85	2086.10	2083.19	2085.12	4538	0	19
2024.03.04	12:00:00	2085.11	2085.74	2082.60	2083.88	3990	0	19
2024.03.04	13:00:00	2083.89	2084.49	2081.81	2082.09	3918	0	19
2024.03.04	14:00:00	2082.07	2083.40	2081.81	2082.57	3747	0	19
2024.03.04	15:00:00	2082.56	2093.26	2081.10	2091.57	7790	0	19
2024.03.04	16:00:00	2091.58	2101.40	2090.49	2100.78	10373	0	19
2024.03.04	17:00:00	2100.76	2109.27	2097.57	2109.06	9112	0	19
2024.03.04	18:00:00	2108.97	2119.86	2107.74	2119.23	10295	0	19
2024.03.04	19:00:00	2119.27	2119.71	2113.91	2116.44	6356	0	19
2024.03.04	20:00:00	2116.43	2118.02	2113.51	2115.27	4385	0	19
2024.03.04	21:00:00	2115.33	2117.26	2113.27	2116.28	3148	0	19
2024.03.04	22:00:00	2116.32	2118.49	2115.39	2116.61	2746	0	19
2024.03.04	23:00:00	2116.63	2117.26	2114.35	2114.41	1027	0	19
2024.03.05	01:00:00	2114.74	2115.81	2113.65	2114.58	1224	0	19
2024.03.05	02:00:00	2114.51	2115.85	2114.13	2115.45	1726	0	19
2024.03.05	03:00:00	2115.47	2116.79	2110.43	2112.62	4639	0	19
2024.03.05	04:00:00	2112.60	2113.25	2111.35	2112.29	2281	0	19
2024.03.05	05:00:00	2112.24	2113.93	2111.18	2112.95	2197	0	19
2024.03.05	06:00:00	2112.97	2115.90	2112.60	2115.86	1554	0	19
2024.03.05	07:00:00	2115.82	2119.70	2115.32	2119.26	2763	0	19
2024.03.05	08:00:00	2119.31	2119.53	2115.19	2117.29	3099	0	19
2024.03.05	09:00:00	2117.30	2117.75	2113.92	2114.42	4118	0	19
2024.03.05	10:00:00	2114.44	2123.23	2114.44	2120.63	6157	0	19
2024.03.05	11:00:00	2120.65	2125.23	2119.00	2124.46	5366	0	19
2024.03.05	12:00:00	2124.45	2127.33	2123.30	2123.66	4580	0	19
2024.03.05	13:00:00	2123.67	2127.13	2122.60	2124.43	4492	0	19
2024.03.05	14:00:00	2124.49	2125.24	2121.17	2124.39	4732	0	19
2024.03.05	15:00:00	2124.49	2141.69	2122.34	2127.71	11786	0	19
2024.03.05	16:00:00	2127.67	2133.16	2124.27	2128.11	11071	0	19
2024.03.05	17:00:00	2130.97	2139.48	2123.85	2126.61	12586	0	19
2024.03.05	18:00:00	2126.63	2128.73	2123.61	2128.31	8995	0	19
2024.03.05	19:00:00	2128.31	2130.98	2127.57	2130.89	5487	0	19
2024.03.05	20:00:00	2130.90	2133.54	2129.59	2130.70	4917	0	19
2024.03.05	21:00:00	2130.75	2134.73	2129.53	2129.58	4323	0	19
2024.03.05	22:00:00	2129.57	2130.90	2128.48	2129.62	4128	0	19
2024.03.05	23:00:00	2129.63	2130.04	2127.07	2127.82	1312	0	19
2024.03.06	01:00:00	2127.93	2128.45	2126.98	2128.04	905	0	19
2024.03.06	02:00:00	2128.05	2128.11	2126.10	2126.86	2050	0	19
2024.03.06	03:00:00	2126.85	2127.93	2125.08	2125.44	3504	0	19
2024.03.06	04:00:00	2125.42	2126.78	2123.85	2126.36	2293	0	19
2024.03.06	05:00:00	2126.35	2126.58	2123.67	2124.76	2304	0	19
2024.03.06	06:00:00	2124.77	2126.31	2124.76	2126.18	1020	0	19
2024.03.06	07:00:00	2126.14	2127.93	2125.18	2125.26	1802	0	19
2024.03.06	08:00:00	2125.29	2127.53	2124.94	2127.25	1982	0	19
2024.03.06	09:00:00	2127.34	2131.49	2127.05	2128.46	3977	0	19
2024.03.06	10:00:00	2128.45	2129.19	2124.28	2125.05	5439	0	19
2024.03.06	11:00:00	2124.99	2129.74	2124.73	2128.63	4362	0	19
2024.03.06	12:00:00	2128.56	2128.66	2124.63	2125.61	3890	0	19
2024.03.06	13:00:00	2125.62	2132.56	2125.55	2132.49	3992	0	19
2024.03.06	14:00:00	2132.53	2134.98	2131.06	2134.21	4200	0	19
2024.03.06	15:00:00	2134.22	2139.63	2131.42	2139.39	10220	0	19
2024.03.06	16:00:00	2139.38	2149.18	2135.61	2144.89	10560	0	19
2024.03.06	17:00:00	2144.74	2145.48	2132.00	2140.94	11646	0	19
2024.03.06	18:00:00	2140.94	2149.78	2140.44	2148.20	7615	0	19
2024.03.06	19:00:00	2148.26	2149.97	2141.93	2144.77	6844	0	19
2024.03.06	20:00:00	2144.76	2152.16	2144.01	2147.14	6437	0	19
2024.03.06	21:00:00	2147.23	2147.47	2139.38	2144.38	5891	0	19
2024.03.06	22:00:00	2144.36	2147.18	2143.16	2146.61	3083	0	19
2024.03.06	23:00:00	2146.56	2149.22	2144.48	2148.10	1804	0	19
2024.03.07	01:00:00	2148.91	2151.19	2146.15	2147.34	1736	0	19
2024.03.07	02:00:00	2147.50	2149.64	2147.35	2148.87	3032	0	19
2024.03.07	03:00:00	2148.90	2148.99	2144.13	2146.14	4993	0	19
2024.03.07	04:00:00	2146.20	2152.09	2145.63	2150.74	4111	0	19
2024.03.07	05:00:00	2150.70	2152.38	2149.64	2151.71	2485	0	19
2024.03.07	06:00:00	2151.67	2161.59	2151.67	2158.25	5143	0	21
2024.03.07	07:00:00	2158.25	2158.70	2154.39	2154.46	4479	0	21
2024.03.07	08:00:00	2154.40	2156.48	2151.54	2155.36	4891	0	19
2024.03.07	09:00:00	2155.52	2158.23	2152.24	2155.96	5271	0	19
2024.03.07	10:00:00	2155.99	2159.77	2154.40	2155.23	5142	0	19
2024.03.07	11:00:00	2155.24	2157.76	2154.31	2157.65	4700	0	19
2024.03.07	12:00:00	2157.65	2158.83	2156.10	2157.58	3706	0	19
2024.03.07	13:00:00	2157.67	2157.68	2153.24	2156.03	3993	0	19
2024.03.07	14:00:00	2156.05	2158.78	2153.96	2158.39	3581	0	19
2024.03.07	15:00:00	2158.38	2164.59	2157.39	2159.54	9489	0	19
2024.03.07	16:00:00	2159.51	2159.74	2147.85	2153.98	9756	0	19
2024.03.07	17:00:00	2154.01	2157.64	2151.71	2153.65	7982	0	19
2024.03.07	18:00:00	2153.65	2158.52	2149.24	2156.17	6758	0	19
2024.03.07	19:00:00	2156.17	2158.78	2155.25	2158.22	4103	0	19
2024.03.07	20:00:00	2158.30	2159.23	2156.06	2157.06	3381	0	19
2024.03.07	21:00:00	2157.08	2160.82	2156.11	2160.01	2441	0	19
2024.03.07	22:00:00	2159.96	2160.41	2157.95	2158.59	2395	0	19
2024.03.07	23:00:00	2158.73	2159.71	2158.29	2159.65	907	0	19
2024.03.08	01:00:00	2159.56	2162.48	2158.79	2161.88	1638	0	19
2024.03.08	02:00:00	2162.06	2163.55	2159.71	2160.83	2660	0	19
2024.03.08	03:00:00	2160.86	2161.75	2157.67	2157.80	3249	0	19
2024.03.08	04:00:00	2157.76	2158.39	2154.95	2155.33	3093	0	19
2024.03.08	05:00:00	2155.32	2158.74	2153.96	2157.60	2064	0	19
2024.03.08	06:00:00	2157.55	2159.26	2156.32	2157.67	1568	0	19
2024.03.08	07:00:00	2157.67	2158.37	2156.42	2157.70	1969	0	19
2024.03.08	08:00:00	2157.79	2161.94	2156.46	2161.17	3079	0	19
2024.03.08	09:00:00	2161.16	2161.88	2159.02	2161.33	4479	0	19
2024.03.08	10:00:00	2161.30	2168.59	2161.10	2165.09	5995	0	19
2024.03.08	11:00:00	2165.14	2170.95	2164.63	2169.02	6055	0	19
2024.03.08	12:00:00	2169.04	2170.50	2166.59	2168.42	3447	0	19
2024.03.08	13:00:00	2168.42	2169.60	2166.29	2168.25	2812	0	19
2024.03.08	14:00:00	2168.26	2169.24	2165.93	2165.93	2907	0	19
2024.03.08	15:00:00	2165.87	2185.35	2156.86	2171.13	10924	0	19
2024.03.08	16:00:00	2171.12	2174.64	2163.69	2170.79	12277	0	19
2024.03.08	17:00:00	2170.80	2177.32	2167.84	2177.18	9753	0	19
2024.03.08	18:00:00	2177.18	2180.87	2172.26	2180.68	8920	0	19
2024.03.08	19:00:00	2180.64	2195.12	2180.64	2184.96	10883	0	19
2024.03.08	20:00:00	2184.82	2184.97	2173.83	2174.27	8651	0	19
2024.03.08	21:00:00	2174.30	2177.76	2168.25	2176.34	6684	0	19
2024.03.08	22:00:00	2176.39	2178.10	2175.67	2177.27	4077	0	19
2024.03.08	23:00:00	2177.21	2179.02	2176.80	2178.57	1162	0	19
2024.03.11	00:00:00	2179.98	2181.47	2177.18	2177.18	1171	0	19
2024.03.11	01:00:00	2177.28	2183.82	2177.28	2181.60	2421	0	19
2024.03.11	02:00:00	2181.55	2188.96	2179.39	2186.63	3677	0	19
2024.03.11	03:00:00	2186.62	2186.72	2178.91	2180.21	4837	0	21
2024.03.11	04:00:00	2180.25	2180.37	2176.83	2177.40	3093	0	19
2024.03.11	05:00:00	2177.39	2180.30	2176.96	2179.47	2510	0	19
2024.03.11	06:00:00	2179.45	2181.43	2179.45	2180.68	1454	0	19
2024.03.11	07:00:00	2180.69	2181.62	2176.81	2177.97	2991	0	19
2024.03.11	08:00:00	2178.11	2179.95	2177.24	2179.45	3005	0	19
2024.03.11	09:00:00	2179.44	2182.71	2177.95	2182.24	4006	0	19
2024.03.11	10:00:00	2182.22	2183.03	2176.70	2177.37	5453	0	19
2024.03.11	11:00:00	2177.36	2181.51	2175.90	2180.49	4422	0	19
2024.03.11	12:00:00	2180.47	2180.72	2176.83	2177.65	3060	0	19
2024.03.11	13:00:00	2177.64	2179.49	2176.42	2178.90	2819	0	19
2024.03.11	14:00:00	2178.92	2180.65	2176.41	2177.15	7018	0	19
2024.03.11	15:00:00	2177.13	2185.00	2174.78	2181.72	8918	0	19
2024.03.11	16:00:00	2181.70	2183.19	2175.59	2181.92	7261	0	19
2024.03.11	17:00:00	2181.90	2185.63	2180.02	2184.30	5946	0	19
2024.03.11	18:00:00	2184.22	2184.63	2178.57	2180.76	4198	0	19
2024.03.11	19:00:00	2180.78	2184.08	2178.22	2179.61	4080	0	19
2024.03.11	20:00:00	2179.68	2180.87	2177.15	2180.82	2618	0	19
2024.03.11	21:00:00	2180.76	2184.11	2180.62	2181.33	2716	0	19
2024.03.11	22:00:00	2181.16	2182.90	2181.04	2182.74	898	0	19
2024.03.12	00:00:00	2182.56	2184.72	2180.74	2181.24	1390	0	19
2024.03.12	01:00:00	2181.18	2183.71	2181.13	2183.62	1725	0	19
2024.03.12	02:00:00	2183.71	2184.49	2180.16	2180.37	2179	0	19
2024.03.12	03:00:00	2180.43	2183.03	2179.92	2182.69	3231	0	29
2024.03.12	04:00:00	2182.68	2182.77	2178.63	2179.06	3631	0	29
2024.03.12	05:00:00	2179.05	2179.05	2176.77	2177.45	2252	0	19
2024.03.12	06:00:00	2177.45	2179.19	2177.20	2178.19	1241	0	19
2024.03.12	07:00:00	2178.23	2179.14	2174.07	2176.12	2429	0	19
2024.03.12	08:00:00	2176.11	2177.12	2173.54	2175.31	3561	0	19
2024.03.12	09:00:00	2175.36	2177.38	2174.74	2176.96	3920	0	19
2024.03.12	10:00:00	2176.95	2178.48	2176.02	2177.74	4402	0	19
2024.03.12	11:00:00	2177.75	2179.04	2176.31	2176.93	3337	0	19
2024.03.12	12:00:00	2176.92	2177.57	2175.36	2176.44	3121	0	19
2024.03.12	13:00:00	2176.43	2176.52	2170.50	2171.87	5093	0	19
2024.03.12	14:00:00	2171.87	2181.93	2161.27	2169.78	11455	0	19
2024.03.12	15:00:00	2169.74	2169.86	2156.13	2160.36	13285	0	19
2024.03.12	16:00:00	2160.42	2166.34	2152.54	2162.01	10703	0	19
2024.03.12	17:00:00	2162.02	2164.91	2157.53	2162.94	7206	0	19
2024.03.12	18:00:00	2162.97	2166.41	2161.44	2165.72	4342	0	19
2024.03.12	19:00:00	2165.71	2165.71	2154.73	2154.94	5655	0	19
2024.03.12	20:00:00	2154.95	2156.52	2152.93	2153.48	4290	0	19
2024.03.12	21:00:00	2153.49	2157.32	2150.52	2157.32	3041	0	19
2024.03.12	22:00:00	2157.33	2158.97	2156.12	2158.44	1099	0	19
2024.03.13	00:00:00	2158.04	2161.39	2156.12	2158.72	2414	0	19
2024.03.13	01:00:00	2158.74	2159.18	2155.75	2156.96	1547	0	19
2024.03.13	02:00:00	2157.08	2160.50	2156.61	2159.28	2330	0	19
2024.03.13	03:00:00	2159.28	2159.54	2157.33	2158.54	3030	0	19
2024.03.13	04:00:00	2158.55	2161.54	2157.38	2160.34	2453	0	19
2024.03.13	05:00:00	2160.35	2160.66	2157.44	2159.10	1937	0	19
2024.03.13	06:00:00	2159.11	2159.65	2157.18	2159.31	1522	0	19
2024.03.13	07:00:00	2159.20	2160.55	2158.65	2160.04	2362	0	19
2024.03.13	08:00:00	2160.05	2161.48	2158.41	2159.42	2388	0	19
2024.03.13	09:00:00	2159.40	2160.72	2158.48	2159.70	3362	0	19
2024.03.13	10:00:00	2159.72	2161.06	2157.87	2158.20	4123	0	19
2024.03.13	11:00:00	2158.16	2160.19	2157.50	2158.53	4058	0	19
2024.03.13	12:00:00	2158.51	2163.61	2158.06	2163.37	3771	0	19
2024.03.13	13:00:00	2163.38	2164.11	2161.54	2163.95	3114	0	19
2024.03.13	14:00:00	2164.01	2166.30	2162.17	2163.54	6576	0	19
2024.03.13	15:00:00	2163.56	2171.53	2161.36	2166.04	9571	0	19
2024.03.13	16:00:00	2166.08	2169.73	2163.49	2168.94	8253	0	19
2024.03.13	17:00:00	2168.93	2174.43	2168.21	2171.71	7430	0	19
2024.03.13	18:00:00	2171.68	2174.62	2169.57	2173.61	6138	0	19
2024.03.13	19:00:00	2173.62	2179.72	2173.21	2174.49	6278	0	19
2024.03.13	20:00:00	2174.50	2176.52	2174.28	2174.82	2833	0	19
2024.03.13	21:00:00	2174.82	2175.51	2171.71	2172.54	2595	0	19
2024.03.13	22:00:00	2172.55	2175.17	2172.34	2174.59	1641	0	19
2024.03.14	00:00:00	2174.44	2175.43	2173.98	2174.65	836	0	19
2024.03.14	01:00:00	2174.62	2176.16	2174.62	2175.48	1153	0	19
2024.03.14	02:00:00	2175.47	2176.54	2173.98	2176.23	2040	0	19
2024.03.14	03:00:00	2176.29	2176.94	2173.19	2174.69	3704	0	19
2024.03.14	04:00:00	2174.68	2175.40	2172.57	2172.74	2165	0	19
